crimeId:ID,date
110110900.0,2011-11-01
110118004.0,2011-11-01
110110746.0,2011-11-01
110110749.0,2011-11-01
110110768.0,2011-11-01
110110831.0,2011-11-01
110060590.0,2011-11-01
110110037.0,2011-11-01
110110078.0,2011-11-01
110110083.0,2011-11-01
110110126.0,2011-11-01
110110141.0,2011-11-01
110110156.0,2011-11-01
110110181.0,2011-11-01
110110208.0,2011-11-01
110110231.0,2011-11-01
110110237.0,2011-11-01
110110247.0,2011-11-01
110110253.0,2011-11-01
110110294.0,2011-11-01
110110302.0,2011-11-01
110110367.0,2011-11-01
110110423.0,2011-11-01
110110424.0,2011-11-01
110110443.0,2011-11-01
110110459.0,2011-11-01
110110471.0,2011-11-01
110110479.0,2011-11-01
110110484.0,2011-11-01
110110492.0,2011-11-01
110110505.0,2011-11-01
110110514.0,2011-11-01
110110516.0,2011-11-01
110110521.0,2011-11-01
110110537.0,2011-11-01
110110541.0,2011-11-01
110110568.0,2011-11-01
110110571.0,2011-11-01
110110579.0,2011-11-01
110110583.0,2011-11-01
110110600.0,2011-11-01
110110608.0,2011-11-01
110110620.0,2011-11-01
110110627.0,2011-11-01
110110640.0,2011-11-01
110110646.0,2011-11-01
110110648.0,2011-11-01
110110699.0,2011-11-01
110110723.0,2011-11-01
110100787.0,2011-11-01
110108027.0,2011-10-01
110100033.0,2011-10-01
110100133.0,2011-10-01
110100137.0,2011-10-01
110100177.0,2011-10-01
110100260.0,2011-10-01
110100275.0,2011-10-01
110100287.0,2011-10-01
110100299.0,2011-10-01
110100344.0,2011-10-01
110100414.0,2011-10-01
110100425.0,2011-10-01
110100438.0,2011-10-01
110100443.0,2011-10-01
110100467.0,2011-10-01
110100494.0,2011-10-01
110100496.0,2011-10-01
110100561.0,2011-10-01
110100583.0,2011-10-01
110100599.0,2011-10-01
110100614.0,2011-10-01
110100688.0,2011-10-01
110100735.0,2011-10-01
110100742.0,2011-10-01
110100752.0,2011-10-01
110100777.0,2011-10-01
110082105.0,2011-09-01
110051128.0,2011-09-01
110090023.0,2011-09-01
110090096.0,2011-09-01
110090117.0,2011-09-01
110090140.0,2011-09-01
110090181.0,2011-09-01
110090240.0,2011-09-01
110090287.0,2011-09-01
110090356.0,2011-09-01
110090360.0,2011-09-01
110090412.0,2011-09-01
110090468.0,2011-09-01
110090502.0,2011-09-01
110090609.0,2011-09-01
110090658.0,2011-09-01
110090659.0,2011-09-01
110090672.0,2011-09-01
110090679.0,2011-09-01
110090719.0,2011-09-01
110090724.0,2011-09-01
110090779.0,2011-09-01
110090804.0,2011-09-01
110090817.0,2011-09-01
110090832.0,2011-09-01
110090833.0,2011-09-01
110090876.0,2011-09-01
110090886.0,2011-09-01
110090938.0,2011-09-01
110090941.0,2011-09-01
110090955.0,2011-09-01
110091008.0,2011-09-01
110091011.0,2011-09-01
110091021.0,2011-09-01
110091028.0,2011-09-01
110091037.0,2011-09-01
110091049.0,2011-09-01
110091069.0,2011-09-01
110091109.0,2011-09-01
110091112.0,2011-09-01
110091123.0,2011-09-01
110091142.0,2011-09-01
110091158.0,2011-09-01
110091164.0,2011-09-01
110091193.0,2011-09-01
110091209.0,2011-09-01
110091210.0,2011-09-01
110091300.0,2011-09-01
110091303.0,2011-09-01
110091314.0,2011-09-01
110091358.0,2011-09-01
110091372.0,2011-09-01
110091384.0,2011-09-01
110091395.0,2011-09-01
110091403.0,2011-09-01
110091420.0,2011-09-01
110091531.0,2011-09-01
110091563.0,2011-09-01
110091581.0,2011-09-01
110091608.0,2011-09-01
110091639.0,2011-09-01
110091653.0,2011-09-01
110091676.0,2011-09-01
110091709.0,2011-09-01
110091915.0,2011-09-01
110098011.0,2011-09-01
110098022.0,2011-09-01
110051184.0,2011-08-01
110061231.0,2011-08-01
110072248.0,2011-08-01
110082113.0,2011-08-01
110082134.0,2011-08-01
110082240.0,2011-08-01
110082245.0,2011-08-01
110082254.0,2011-08-01
110088026.0,2011-08-01
110072601.0,2011-08-01
110080032.0,2011-08-01
110080122.0,2011-08-01
110080151.0,2011-08-01
110080152.0,2011-08-01
110080159.0,2011-08-01
110080225.0,2011-08-01
110080269.0,2011-08-01
110080276.0,2011-08-01
110080325.0,2011-08-01
110080342.0,2011-08-01
110080389.0,2011-08-01
110080404.0,2011-08-01
110080423.0,2011-08-01
110080426.0,2011-08-01
110080468.0,2011-08-01
110080496.0,2011-08-01
110080578.0,2011-08-01
110080591.0,2011-08-01
110080631.0,2011-08-01
110080638.0,2011-08-01
110080684.0,2011-08-01
110080696.0,2011-08-01
110080739.0,2011-08-01
110080743.0,2011-08-01
110080751.0,2011-08-01
110080776.0,2011-08-01
110080803.0,2011-08-01
110080807.0,2011-08-01
110080844.0,2011-08-01
110080869.0,2011-08-01
110080895.0,2011-08-01
110080961.0,2011-08-01
110080966.0,2011-08-01
110080968.0,2011-08-01
110081000.0,2011-08-01
110081008.0,2011-08-01
110081016.0,2011-08-01
110081052.0,2011-08-01
110081066.0,2011-08-01
110081070.0,2011-08-01
110081088.0,2011-08-01
110081097.0,2011-08-01
110081098.0,2011-08-01
110081131.0,2011-08-01
110081167.0,2011-08-01
110081218.0,2011-08-01
110081224.0,2011-08-01
110081232.0,2011-08-01
110081236.0,2011-08-01
110081251.0,2011-08-01
110081255.0,2011-08-01
110081256.0,2011-08-01
110081305.0,2011-08-01
110081335.0,2011-08-01
110081337.0,2011-08-01
110081342.0,2011-08-01
110081378.0,2011-08-01
110081379.0,2011-08-01
110081399.0,2011-08-01
110081402.0,2011-08-01
110081429.0,2011-08-01
110081464.0,2011-08-01
110081465.0,2011-08-01
110081475.0,2011-08-01
110081490.0,2011-08-01
110081499.0,2011-08-01
110081504.0,2011-08-01
110081525.0,2011-08-01
110081594.0,2011-08-01
110081611.0,2011-08-01
110081617.0,2011-08-01
110081661.0,2011-08-01
110081679.0,2011-08-01
110081784.0,2011-08-01
110081798.0,2011-08-01
110081809.0,2011-08-01
110081846.0,2011-08-01
110081848.0,2011-08-01
110081858.0,2011-08-01
110081861.0,2011-08-01
110081913.0,2011-08-01
110081943.0,2011-08-01
110081960.0,2011-08-01
110081976.0,2011-08-01
110081982.0,2011-08-01
110081993.0,2011-08-01
110081996.0,2011-08-01
110082001.0,2011-08-01
110082002.0,2011-08-01
110082026.0,2011-08-01
110082039.0,2011-08-01
110082052.0,2011-08-01
110082069.0,2011-08-01
110082090.0,2011-08-01
110071549.0,2011-07-01
110071557.0,2011-07-01
110071577.0,2011-07-01
110071628.0,2011-07-01
110071664.0,2011-07-01
110071690.0,2011-07-01
110071701.0,2011-07-01
110071715.0,2011-07-01
110071731.0,2011-07-01
110071780.0,2011-07-01
110071838.0,2011-07-01
110071840.0,2011-07-01
110071844.0,2011-07-01
110071871.0,2011-07-01
110071911.0,2011-07-01
110071914.0,2011-07-01
110071921.0,2011-07-01
110071946.0,2011-07-01
110071977.0,2011-07-01
110072004.0,2011-07-01
110072008.0,2011-07-01
110072035.0,2011-07-01
110072046.0,2011-07-01
110072075.0,2011-07-01
110072080.0,2011-07-01
110072083.0,2011-07-01
110072112.0,2011-07-01
110072125.0,2011-07-01
110072135.0,2011-07-01
110072151.0,2011-07-01
110072154.0,2011-07-01
110072170.0,2011-07-01
110072182.0,2011-07-01
110072191.0,2011-07-01
110072215.0,2011-07-01
110072245.0,2011-07-01
110070010.0,2011-07-01
110070019.0,2011-07-01
110070287.0,2011-07-01
110070288.0,2011-07-01
110070300.0,2011-07-01
110070333.0,2011-07-01
110070351.0,2011-07-01
110070357.0,2011-07-01
110070411.0,2011-07-01
110070435.0,2011-07-01
110070444.0,2011-07-01
110070472.0,2011-07-01
110070496.0,2011-07-01
110070543.0,2011-07-01
110070546.0,2011-07-01
110070562.0,2011-07-01
110070565.0,2011-07-01
110070597.0,2011-07-01
110070608.0,2011-07-01
110070642.0,2011-07-01
110070654.0,2011-07-01
110070670.0,2011-07-01
110070671.0,2011-07-01
110070674.0,2011-07-01
110070705.0,2011-07-01
110070718.0,2011-07-01
110070821.0,2011-07-01
110070890.0,2011-07-01
110070920.0,2011-07-01
110070937.0,2011-07-01
110071004.0,2011-07-01
110071083.0,2011-07-01
110071134.0,2011-07-01
110071156.0,2011-07-01
110071173.0,2011-07-01
110071210.0,2011-07-01
110071234.0,2011-07-01
110071307.0,2011-07-01
110071360.0,2011-07-01
110071403.0,2011-07-01
110071417.0,2011-07-01
110071418.0,2011-07-01
110071479.0,2011-07-01
110071510.0,2011-07-01
110061567.0,2011-07-01
110072611.0,2011-07-01
110072710.0,2011-07-01
110072725.0,2011-07-01
110072781.0,2011-07-01
110072791.0,2011-07-01
110072285.0,2011-07-01
110072304.0,2011-07-01
110072324.0,2011-07-01
110072325.0,2011-07-01
110072344.0,2011-07-01
110072382.0,2011-07-01
110072427.0,2011-07-01
110072431.0,2011-07-01
110072444.0,2011-07-01
110072462.0,2011-07-01
110072465.0,2011-07-01
110072479.0,2011-07-01
110072481.0,2011-07-01
110072492.0,2011-07-01
110072511.0,2011-07-01
110061233.0,2011-06-01
110061295.0,2011-06-01
110061317.0,2011-06-01
110061339.0,2011-06-01
110061382.0,2011-06-01
110061420.0,2011-06-01
110061448.0,2011-06-01
110061471.0,2011-06-01
110061496.0,2011-06-01
110061539.0,2011-06-01
110061547.0,2011-06-01
110061573.0,2011-06-01
110061608.0,2011-06-01
110061621.0,2011-06-01
110061632.0,2011-06-01
110061641.0,2011-06-01
110061708.0,2011-06-01
110061746.0,2011-06-01
110061800.0,2011-06-01
110061804.0,2011-06-01
110061806.0,2011-06-01
110061838.0,2011-06-01
110061858.0,2011-06-01
110061863.0,2011-06-01
110061884.0,2011-06-01
110061891.0,2011-06-01
110061898.0,2011-06-01
110061907.0,2011-06-01
110062010.0,2011-06-01
110062027.0,2011-06-01
110062046.0,2011-06-01
110062055.0,2011-06-01
110062058.0,2011-06-01
110062073.0,2011-06-01
110062092.0,2011-06-01
110062097.0,2011-06-01
110062103.0,2011-06-01
110062138.0,2011-06-01
110062146.0,2011-06-01
110062151.0,2011-06-01
110062152.0,2011-06-01
110062225.0,2011-06-01
110062226.0,2011-06-01
110062277.0,2011-06-01
110062313.0,2011-06-01
110062315.0,2011-06-01
110062349.0,2011-06-01
110062382.0,2011-06-01
110062407.0,2011-06-01
110062536.0,2011-06-01
110062558.0,2011-06-01
110060617.0,2011-06-01
110060683.0,2011-06-01
110060702.0,2011-06-01
110060742.0,2011-06-01
110060765.0,2011-06-01
110060809.0,2011-06-01
110060810.0,2011-06-01
110060863.0,2011-06-01
110060889.0,2011-06-01
110060901.0,2011-06-01
110060927.0,2011-06-01
110060939.0,2011-06-01
110060952.0,2011-06-01
110060953.0,2011-06-01
110060962.0,2011-06-01
110060963.0,2011-06-01
110060974.0,2011-06-01
110061008.0,2011-06-01
110061015.0,2011-06-01
110061016.0,2011-06-01
110061021.0,2011-06-01
110061031.0,2011-06-01
110061062.0,2011-06-01
110061112.0,2011-06-01
110061115.0,2011-06-01
110061132.0,2011-06-01
110061181.0,2011-06-01
110061187.0,2011-06-01
110061192.0,2011-06-01
110061208.0,2011-06-01
110060074.0,2011-06-01
110060242.0,2011-06-01
110060246.0,2011-06-01
110060249.0,2011-06-01
110060257.0,2011-06-01
110060300.0,2011-06-01
110060337.0,2011-06-01
110060339.0,2011-06-01
110060343.0,2011-06-01
110060351.0,2011-06-01
110060355.0,2011-06-01
110060441.0,2011-06-01
110060445.0,2011-06-01
110060452.0,2011-06-01
110060468.0,2011-06-01
110060491.0,2011-06-01
110060497.0,2011-06-01
110060521.0,2011-06-01
110060547.0,2011-06-01
110060557.0,2011-06-01
110060577.0,2011-06-01
110060589.0,2011-06-01
110051311.0,2011-06-01
110051314.0,2011-05-01
110051355.0,2011-05-01
110051361.0,2011-05-01
110051382.0,2011-05-01
110051435.0,2011-05-01
110051438.0,2011-05-01
110051547.0,2011-05-01
110051561.0,2011-05-01
110051578.0,2011-05-01
110051669.0,2011-05-01
110051710.0,2011-05-01
110051720.0,2011-05-01
110051734.0,2011-05-01
110051764.0,2011-05-01
110051774.0,2011-05-01
110051800.0,2011-05-01
110051832.0,2011-05-01
110051835.0,2011-05-01
110051865.0,2011-05-01
110051892.0,2011-05-01
110051895.0,2011-05-01
110051906.0,2011-05-01
110051922.0,2011-05-01
110051924.0,2011-05-01
110051958.0,2011-05-01
110051963.0,2011-05-01
110052008.0,2011-05-01
110052017.0,2011-05-01
110052028.0,2011-05-01
110052034.0,2011-05-01
110052063.0,2011-05-01
110052067.0,2011-05-01
110052084.0,2011-05-01
110052107.0,2011-05-01
110052113.0,2011-05-01
110052138.0,2011-05-01
110052151.0,2011-05-01
110052161.0,2011-05-01
110052164.0,2011-05-01
110052194.0,2011-05-01
110052207.0,2011-05-01
110052214.0,2011-05-01
110052221.0,2011-05-01
110052235.0,2011-05-01
110052238.0,2011-05-01
110052243.0,2011-05-01
110052253.0,2011-05-01
110052263.0,2011-05-01
110052275.0,2011-05-01
110052276.0,2011-05-01
110052277.0,2011-05-01
110052288.0,2011-05-01
110052294.0,2011-05-01
110052322.0,2011-05-01
110052329.0,2011-05-01
110052334.0,2011-05-01
110052353.0,2011-05-01
110050440.0,2011-05-01
110050448.0,2011-05-01
110050469.0,2011-05-01
110050488.0,2011-05-01
110050523.0,2011-05-01
110050527.0,2011-05-01
110050530.0,2011-05-01
110050609.0,2011-05-01
110050630.0,2011-05-01
110050641.0,2011-05-01
110050730.0,2011-05-01
110050743.0,2011-05-01
110050754.0,2011-05-01
110050796.0,2011-05-01
110050797.0,2011-05-01
110050847.0,2011-05-01
110050915.0,2011-05-01
110050934.0,2011-05-01
110050946.0,2011-05-01
110050956.0,2011-05-01
110050959.0,2011-05-01
110050969.0,2011-05-01
110051008.0,2011-05-01
110051009.0,2011-05-01
110051035.0,2011-05-01
110051037.0,2011-05-01
110051040.0,2011-05-01
110051043.0,2011-05-01
110051078.0,2011-05-01
110051087.0,2011-05-01
110051113.0,2011-05-01
110051126.0,2011-05-01
110051187.0,2011-05-01
110051230.0,2011-05-01
110051264.0,2011-05-01
110051272.0,2011-05-01
110051285.0,2011-05-01
110051290.0,2011-05-01
110051131.0,2011-05-01
110051135.0,2011-05-01
110051142.0,2011-05-01
110051175.0,2011-05-01
110050011.0,2011-05-01
110050014.0,2011-05-01
110050059.0,2011-05-01
110050064.0,2011-05-01
110050071.0,2011-05-01
110050110.0,2011-05-01
110050154.0,2011-05-01
110050185.0,2011-05-01
110050229.0,2011-05-01
110050289.0,2011-05-01
110050301.0,2011-05-01
110050305.0,2011-05-01
110050327.0,2011-05-01
110050333.0,2011-05-01
110050338.0,2011-05-01
110050346.0,2011-05-01
110050349.0,2011-05-01
110050409.0,2011-05-01
110041558.0,2011-05-01
110031132.0,2011-05-01
110040005.0,2011-04-01
110040045.0,2011-04-01
110040099.0,2011-04-01
110040122.0,2011-04-01
110040133.0,2011-04-01
110040192.0,2011-04-01
110040220.0,2011-04-01
110040329.0,2011-04-01
110040335.0,2011-04-01
110040338.0,2011-04-01
110040349.0,2011-04-01
110040392.0,2011-04-01
110040407.0,2011-04-01
110040428.0,2011-04-01
110040468.0,2011-04-01
110040471.0,2011-04-01
110040473.0,2011-04-01
110040490.0,2011-04-01
110040503.0,2011-04-01
110040539.0,2011-04-01
110040542.0,2011-04-01
110040573.0,2011-04-01
110040584.0,2011-04-01
110040611.0,2011-04-01
110040612.0,2011-04-01
110040613.0,2011-04-01
110040627.0,2011-04-01
110040661.0,2011-04-01
110040701.0,2011-04-01
110040717.0,2011-04-01
110040722.0,2011-04-01
110040816.0,2011-04-01
110040823.0,2011-04-01
110040825.0,2011-04-01
110040828.0,2011-04-01
110040835.0,2011-04-01
110040848.0,2011-04-01
110040911.0,2011-04-01
110040917.0,2011-04-01
110040925.0,2011-04-01
110040927.0,2011-04-01
110040936.0,2011-04-01
110040947.0,2011-04-01
110040956.0,2011-04-01
110040978.0,2011-04-01
110040986.0,2011-04-01
110040992.0,2011-04-01
110041003.0,2011-04-01
110041017.0,2011-04-01
110041033.0,2011-04-01
110041050.0,2011-04-01
110041073.0,2011-04-01
110041075.0,2011-04-01
110041076.0,2011-04-01
110041095.0,2011-04-01
110041115.0,2011-04-01
110041119.0,2011-04-01
110041158.0,2011-04-01
110041172.0,2011-04-01
110041202.0,2011-04-01
110041212.0,2011-04-01
110041213.0,2011-04-01
110041223.0,2011-04-01
110041238.0,2011-04-01
110041244.0,2011-04-01
110041256.0,2011-04-01
110041260.0,2011-04-01
110041289.0,2011-04-01
110041293.0,2011-04-01
110041318.0,2011-04-01
110041320.0,2011-04-01
110041324.0,2011-04-01
110041351.0,2011-04-01
110041374.0,2011-04-01
110041375.0,2011-04-01
110041382.0,2011-04-01
110041384.0,2011-04-01
110041426.0,2011-04-01
110041451.0,2011-04-01
110041454.0,2011-04-01
110041490.0,2011-04-01
110041511.0,2011-04-01
110010405.0,2011-04-01
110041560.0,2011-04-01
110041566.0,2011-04-01
110041606.0,2011-04-01
110041663.0,2011-04-01
110041717.0,2011-04-01
110041741.0,2011-04-01
110041756.0,2011-04-01
110041808.0,2011-04-01
110041853.0,2011-04-01
110041892.0,2011-04-01
110041927.0,2011-04-01
110041930.0,2011-04-01
110041932.0,2011-04-01
110042004.0,2011-04-01
110042019.0,2011-04-01
110042021.0,2011-04-01
110042027.0,2011-04-01
110042053.0,2011-04-01
110042068.0,2011-04-01
110042116.0,2011-04-01
110042121.0,2011-04-01
110042154.0,2011-04-01
110042166.0,2011-04-01
110042194.0,2011-04-01
110042200.0,2011-04-01
110042240.0,2011-04-01
110042270.0,2011-04-01
110042281.0,2011-04-01
110042302.0,2011-04-01
110042320.0,2011-04-01
110042345.0,2011-04-01
110042350.0,2011-04-01
110048079.0,2011-04-01
110030997.0,2011-04-01
110042000000.0,2011-04-01
103621145.0,2011-04-01
110032000000.0,2011-03-01
110021825.0,2011-03-01
110031035.0,2011-03-01
110031047.0,2011-03-01
110031051.0,2011-03-01
110031086.0,2011-03-01
110031090.0,2011-03-01
110031093.0,2011-03-01
110031097.0,2011-03-01
110031103.0,2011-03-01
110031117.0,2011-03-01
110031128.0,2011-03-01
110031137.0,2011-03-01
110031140.0,2011-03-01
110031186.0,2011-03-01
110031203.0,2011-03-01
110031207.0,2011-03-01
110031225.0,2011-03-01
110031256.0,2011-03-01
110031267.0,2011-03-01
110031268.0,2011-03-01
110031343.0,2011-03-01
110031353.0,2011-03-01
110031378.0,2011-03-01
110031410.0,2011-03-01
110031478.0,2011-03-01
110031505.0,2011-03-01
110031519.0,2011-03-01
110031548.0,2011-03-01
110031556.0,2011-03-01
110031558.0,2011-03-01
110031591.0,2011-03-01
110031595.0,2011-03-01
110031601.0,2011-03-01
110031629.0,2011-03-01
110031676.0,2011-03-01
110031688.0,2011-03-01
110031716.0,2011-03-01
110031718.0,2011-03-01
110031730.0,2011-03-01
110031753.0,2011-03-01
110031768.0,2011-03-01
110031774.0,2011-03-01
110031836.0,2011-03-01
110031847.0,2011-03-01
110031876.0,2011-03-01
110031888.0,2011-03-01
110031921.0,2011-03-01
110031957.0,2011-03-01
110031961.0,2011-03-01
110031965.0,2011-03-01
110031985.0,2011-03-01
110031990.0,2011-03-01
110031991.0,2011-03-01
110031999.0,2011-03-01
110032029.0,2011-03-01
110032030.0,2011-03-01
110032040.0,2011-03-01
110032041.0,2011-03-01
110032070.0,2011-03-01
110032071.0,2011-03-01
110032086.0,2011-03-01
110032148.0,2011-03-01
110032176.0,2011-03-01
110032192.0,2011-03-01
110038019.0,2011-03-01
110038048.0,2011-03-01
110030062.0,2011-03-01
110030125.0,2011-03-01
110030164.0,2011-03-01
110030249.0,2011-03-01
110030269.0,2011-03-01
110030319.0,2011-03-01
110030341.0,2011-03-01
110030366.0,2011-03-01
110030395.0,2011-03-01
110030408.0,2011-03-01
110030438.0,2011-03-01
110030446.0,2011-03-01
110030461.0,2011-03-01
110030473.0,2011-03-01
110030504.0,2011-03-01
110030543.0,2011-03-01
110030550.0,2011-03-01
110030551.0,2011-03-01
110030569.0,2011-03-01
110030575.0,2011-03-01
110030588.0,2011-03-01
110030616.0,2011-03-01
110030632.0,2011-03-01
110030661.0,2011-03-01
110030723.0,2011-03-01
110030739.0,2011-03-01
110030746.0,2011-03-01
110030752.0,2011-03-01
110030763.0,2011-03-01
110030797.0,2011-03-01
110030839.0,2011-03-01
110030840.0,2011-03-01
110030865.0,2011-03-01
110030871.0,2011-03-01
110030880.0,2011-03-01
110030884.0,2011-03-01
110030887.0,2011-03-01
110030891.0,2011-03-01
110030899.0,2011-03-01
110030927.0,2011-03-01
110030956.0,2011-03-01
110030958.0,2011-03-01
110020009.0,2011-02-01
110020094.0,2011-02-01
110020131.0,2011-02-01
110020144.0,2011-02-01
110020199.0,2011-02-01
110020200.0,2011-02-01
110020214.0,2011-02-01
110020257.0,2011-02-01
110020277.0,2011-02-01
110020300.0,2011-02-01
110020353.0,2011-02-01
110020354.0,2011-02-01
110020423.0,2011-02-01
110020457.0,2011-02-01
110020556.0,2011-02-01
110020583.0,2011-02-01
110020607.0,2011-02-01
110020615.0,2011-02-01
110020678.0,2011-02-01
110020701.0,2011-02-01
110020706.0,2011-02-01
110020731.0,2011-02-01
110020765.0,2011-02-01
110020779.0,2011-02-01
110020782.0,2011-02-01
110020797.0,2011-02-01
110020835.0,2011-02-01
110020859.0,2011-02-01
110020860.0,2011-02-01
110020928.0,2011-02-01
110020933.0,2011-02-01
110020975.0,2011-02-01
110021013.0,2011-02-01
110021026.0,2011-02-01
110021069.0,2011-02-01
110021076.0,2011-02-01
110021077.0,2011-02-01
110021106.0,2011-02-01
110021140.0,2011-02-01
110021154.0,2011-02-01
110021170.0,2011-02-01
110021196.0,2011-02-01
110021214.0,2011-02-01
110021228.0,2011-02-01
110021250.0,2011-02-01
110021258.0,2011-02-01
110021275.0,2011-02-01
110021302.0,2011-02-01
110021428.0,2011-02-01
110021445.0,2011-02-01
110021455.0,2011-02-01
110021469.0,2011-02-01
110021491.0,2011-02-01
110021498.0,2011-02-01
110021549.0,2011-02-01
110021568.0,2011-02-01
110021569.0,2011-02-01
110021574.0,2011-02-01
110021611.0,2011-02-01
110021629.0,2011-02-01
110021656.0,2011-02-01
110021687.0,2011-02-01
110021701.0,2011-02-01
110021704.0,2011-02-01
110021754.0,2011-02-01
110021799.0,2011-02-01
100020717.0,2011-02-01
110010415.0,2011-01-01
110010445.0,2011-01-01
110010466.0,2011-01-01
110010484.0,2011-01-01
110010491.0,2011-01-01
110010509.0,2011-01-01
110010546.0,2011-01-01
110010556.0,2011-01-01
110010595.0,2011-01-01
110010616.0,2011-01-01
110010622.0,2011-01-01
110010642.0,2011-01-01
110010659.0,2011-01-01
110010679.0,2011-01-01
110010687.0,2011-01-01
110010694.0,2011-01-01
110010737.0,2011-01-01
110010750.0,2011-01-01
110010753.0,2011-01-01
110010786.0,2011-01-01
110010794.0,2011-01-01
110010808.0,2011-01-01
110010825.0,2011-01-01
110010887.0,2011-01-01
110010896.0,2011-01-01
110010900.0,2011-01-01
110010923.0,2011-01-01
110010933.0,2011-01-01
110010939.0,2011-01-01
110011011.0,2011-01-01
110011037.0,2011-01-01
110011046.0,2011-01-01
110011098.0,2011-01-01
110011116.0,2011-01-01
110011135.0,2011-01-01
110011160.0,2011-01-01
110011188.0,2011-01-01
110011233.0,2011-01-01
110011279.0,2011-01-01
110011302.0,2011-01-01
110011314.0,2011-01-01
110011319.0,2011-01-01
110011326.0,2011-01-01
110011331.0,2011-01-01
110011333.0,2011-01-01
110011341.0,2011-01-01
110011347.0,2011-01-01
110011367.0,2011-01-01
110011372.0,2011-01-01
110011388.0,2011-01-01
110011403.0,2011-01-01
110011443.0,2011-01-01
110011447.0,2011-01-01
110011452.0,2011-01-01
110011465.0,2011-01-01
110011491.0,2011-01-01
110011510.0,2011-01-01
110011518.0,2011-01-01
110011519.0,2011-01-01
110011520.0,2011-01-01
110011528.0,2011-01-01
110011534.0,2011-01-01
110011576.0,2011-01-01
110011579.0,2011-01-01
110011588.0,2011-01-01
110011611.0,2011-01-01
110011620.0,2011-01-01
110011642.0,2011-01-01
110011651.0,2011-01-01
110011689.0,2011-01-01
110011719.0,2011-01-01
110011721.0,2011-01-01
110011748.0,2011-01-01
110011757.0,2011-01-01
110011760.0,2011-01-01
110011794.0,2011-01-01
110011821.0,2011-01-01
110011826.0,2011-01-01
110011836.0,2011-01-01
110011874.0,2011-01-01
110011921.0,2011-01-01
110011939.0,2011-01-01
110011969.0,2011-01-01
110011974.0,2011-01-01
110012038.0,2011-01-01
110012062.0,2011-01-01
110012069.0,2011-01-01
110012079.0,2011-01-01
110012085.0,2011-01-01
110012086.0,2011-01-01
110012128.0,2011-01-01
110012149.0,2011-01-01
110012160.0,2011-01-01
110010006.0,2011-01-01
110010014.0,2011-01-01
110010033.0,2011-01-01
110010165.0,2011-01-01
110010170.0,2011-01-01
110010186.0,2011-01-01
110010213.0,2011-01-01
110010265.0,2011-01-01
110010364.0,2011-01-01
110010381.0,2011-01-01
110012000000.0,2011-01-01
103331428.0,2010-11-30
103340799.0,2010-11-30
103340802.0,2010-11-30
103340803.0,2010-11-30
103340861.0,2010-11-30
103340864.0,2010-11-30
103340935.0,2010-11-30
103340953.0,2010-11-30
103340955.0,2010-11-30
103340974.0,2010-11-30
103340990.0,2010-11-30
103341018.0,2010-11-30
103341026.0,2010-11-30
103341037.0,2010-11-30
103341051.0,2010-11-30
103341059.0,2010-11-30
103341076.0,2010-11-30
103341105.0,2010-11-30
103341112.0,2010-11-30
103341119.0,2010-11-30
103341147.0,2010-11-30
103341164.0,2010-11-30
103341170.0,2010-11-30
103341175.0,2010-11-30
103341180.0,2010-11-30
103341187.0,2010-11-30
103341200.0,2010-11-30
103341206.0,2010-11-30
103341221.0,2010-11-30
103341265.0,2010-11-30
103341269.0,2010-11-30
103341280.0,2010-11-30
103341310.0,2010-11-30
103341321.0,2010-11-30
103341335.0,2010-11-30
103341349.0,2010-11-30
103341351.0,2010-11-30
103341366.0,2010-11-30
103341397.0,2010-11-30
103341409.0,2010-11-30
103341423.0,2010-11-30
103341440.0,2010-11-30
103341468.0,2010-11-30
103341486.0,2010-11-30
103341501.0,2010-11-30
103341510.0,2010-11-30
103341535.0,2010-11-30
103341539.0,2010-11-30
103341547.0,2010-11-30
103341570.0,2010-11-30
103341573.0,2010-11-30
103341582.0,2010-11-30
103341583.0,2010-11-30
103341585.0,2010-11-30
103341593.0,2010-11-30
103341640.0,2010-11-30
103341672.0,2010-11-30
103341673.0,2010-11-30
103341708.0,2010-11-30
103341740.0,2010-11-30
103341743.0,2010-11-30
103341746.0,2010-11-30
103341748.0,2010-11-30
103341758.0,2010-11-30
103341764.0,2010-11-30
103341767.0,2010-11-30
103341787.0,2010-11-30
103341795.0,2010-11-30
103341816.0,2010-11-30
103341819.0,2010-11-30
103341830.0,2010-11-30
103341891.0,2010-11-30
103341892.0,2010-11-30
103341917.0,2010-11-30
103341928.0,2010-11-30
103341958.0,2010-11-30
103342036.0,2010-11-30
103342069.0,2010-11-30
103342071.0,2010-11-30
103342079.0,2010-11-30
103342097.0,2010-11-30
103342100.0,2010-11-30
103342102.0,2010-11-30
103342112.0,2010-11-30
103342125.0,2010-11-30
103342215.0,2010-11-30
103342260.0,2010-11-30
103340115.0,2010-11-30
103340124.0,2010-11-30
103340134.0,2010-11-30
103340166.0,2010-11-30
103340219.0,2010-11-30
103340233.0,2010-11-30
103340245.0,2010-11-30
103340324.0,2010-11-30
103340347.0,2010-11-30
103340370.0,2010-11-30
103340409.0,2010-11-30
103340527.0,2010-11-30
103340531.0,2010-11-30
103340555.0,2010-11-30
103340565.0,2010-11-30
103340691.0,2010-11-30
103340712.0,2010-11-30
103340753.0,2010-11-30
