:START_ID,:END_ID
110311043.0,73
110311106.0,65
110311129.0,66
110311156.0,115
110311186.0,108
110311202.0,28
110302071.0,14
110302076.0,69
110302095.0,87
110292283.0,44
110290679.0,68
110300102.0,116
110300174.0,60
110300228.0,2
110300242.0,47
110300271.0,19
110300342.0,69
110300373.0,22
110300387.0,14
110300397.0,15
110300436.0,45
110300438.0,21
110300505.0,59
110300511.0,26
110300539.0,26
110300590.0,86
110300596.0,14
110300606.0,48
110300618.0,14
110300661.0,84
110300664.0,111
110300723.0,93
110300803.0,22
110300804.0,104
110300810.0,117
110300827.0,22
110300845.0,23
110300864.0,19
110300865.0,24
110300938.0,73
110300943.0,21
110300998.0,44
110301010.0,106
110301012.0,22
110301017.0,22
110301071.0,60
110301108.0,37
110301123.0,93
110301134.0,22
110301150.0,3
110301190.0,65
110301191.0,61
110301203.0,62
110301242.0,22
110301247.0,18
110301261.0,5
110301301.0,85
110301308.0,42
110301317.0,2
110301412.0,76
110301443.0,22
110301458.0,18
110301477.0,99
110301497.0,81
110301566.0,28
110301577.0,61
110301687.0,15
110301725.0,66
110301770.0,118
110301804.0,68
110301857.0,6
110301879.0,3
110301881.0,10
110301919.0,22
110301959.0,69
110301976.0,60
110301985.0,44
110301986.0,22
110302002.0,67
110302006.0,119
110302038.0,69
110302067.0,16
110030051.0,48
110290681.0,92
110290708.0,18
110290802.0,110
110290815.0,26
110290827.0,19
110290839.0,90
110290875.0,93
110290893.0,1
110290965.0,15
110290984.0,27
110291016.0,22
110291045.0,73
110291174.0,85
110291250.0,29
110291278.0,49
110291281.0,18
110291300.0,37
110291303.0,22
110291317.0,22
110291352.0,120
110291370.0,23
110291375.0,121
110291436.0,17
110291456.0,28
110291474.0,57
110291552.0,1
110291627.0,61
110291656.0,3
110291707.0,122
110291720.0,1
110291746.0,48
110291784.0,22
110291902.0,44
110291921.0,59
110291935.0,3
110291968.0,110
110291975.0,59
110292010.0,123
110292053.0,85
110292094.0,1
110292163.0,22
110282452.0,59
110290009.0,124
110290071.0,22
110290113.0,26
110290122.0,17
110290153.0,66
110290277.0,9
110290283.0,26
110290310.0,37
110290312.0,125
110290315.0,83
110290325.0,69
110290445.0,126
110290485.0,127
110290502.0,22
110290507.0,128
110290599.0,129
110290612.0,121
110290645.0,130
110290661.0,37
110292284.0,46
110292298.0,37
110292345.0,12
110292353.0,14
110292360.0,42
110292403.0,68
110292434.0,18
110292471.0,85
110292500.0,131
110292564.0,59
110292577.0,53
110298024.0,14
110281389.0,22
110281464.0,86
110281498.0,90
110281505.0,23
110281537.0,22
110281540.0,21
110281546.0,22
110281593.0,37
110281604.0,67
110281623.0,132
110281631.0,58
110281633.0,90
110281641.0,46
110281652.0,21
110281671.0,92
110281686.0,82
110281721.0,112
110281730.0,80
110281736.0,42
110281878.0,86
110281898.0,29
110281901.0,68
110281929.0,21
110281940.0,53
110281979.0,22
110282054.0,110
110282085.0,3
110282184.0,22
110282282.0,85
110282289.0,2
110282296.0,86
110282385.0,9
110282425.0,2
110282432.0,22
110282443.0,73
110280024.0,76
110280102.0,46
110280190.0,22
110280209.0,30
110280242.0,66
110280422.0,23
110280470.0,60
110280476.0,133
110280480.0,0
110280491.0,15
110280537.0,30
110280584.0,81
110280594.0,37
110280644.0,19
110280657.0,56
110280681.0,134
110280692.0,19
110280727.0,15
110280731.0,62
110280732.0,22
110280742.0,26
110280758.0,26
110280768.0,14
110280789.0,18
110280837.0,83
110280885.0,123
110280961.0,135
110280977.0,2
110280987.0,81
110280993.0,24
110281027.0,28
110281068.0,55
110281110.0,59
110281240.0,136
110281248.0,2
110281288.0,127
110281293.0,0
110281310.0,37
110281318.0,20
110281353.0,77
110272624.0,137
110282467.0,101
110282560.0,120
110282624.0,69
110282660.0,17
110282664.0,16
110282800.0,62
110282832.0,14
110282874.0,119
110282879.0,62
110282886.0,18
110282935.0,83
110282940.0,93
110288028.0,14
110221307.0,12
110272656.0,87
110272705.0,22
110278043.0,14
110262260.0,58
110270346.0,0
110270365.0,138
110270375.0,111
110270390.0,37
110270394.0,138
110270402.0,37
110270411.0,108
110270426.0,139
110270477.0,108
110270478.0,65
110270602.0,44
110270644.0,137
110270683.0,56
110270704.0,0
110270768.0,17
110270809.0,21
110270888.0,2
110270906.0,84
110270924.0,76
110270944.0,0
110270953.0,140
110270961.0,18
110270984.0,42
110270994.0,37
110271013.0,111
110271026.0,9
110271079.0,10
110271130.0,92
110271141.0,49
110271145.0,62
110271203.0,21
110271214.0,87
110271218.0,22
110271254.0,28
110271283.0,79
110271291.0,22
110271311.0,58
110271321.0,108
110271340.0,102
110271347.0,63
110271373.0,76
110271438.0,57
110271502.0,3
110271511.0,22
110271515.0,44
110271592.0,22
110271631.0,26
110271671.0,141
110271757.0,14
110271785.0,84
110271839.0,2
110271875.0,57
110271887.0,142
110271922.0,143
110271986.0,76
110272015.0,37
110272062.0,22
110272104.0,99
110272111.0,22
110272188.0,144
110272221.0,115
110272235.0,5
110272251.0,12
110272265.0,43
110272276.0,23
110272279.0,22
110272294.0,22
110272295.0,37
110272298.0,108
110272369.0,94
110272396.0,42
110272405.0,19
110272418.0,79
110272433.0,22
110272503.0,17
110272520.0,1
110272531.0,26
110272575.0,84
110272611.0,2
110260043.0,110
110260044.0,2
110260189.0,15
110260197.0,10
110260201.0,15
110260242.0,34
110260262.0,86
110260273.0,22
110260297.0,19
110260338.0,31
110260362.0,44
110260364.0,18
110260384.0,87
110260405.0,105
110260420.0,107
110260425.0,21
110260445.0,45
110260468.0,2
110260492.0,43
110260510.0,122
110260513.0,45
110260525.0,48
110260537.0,22
110260538.0,37
110260582.0,18
110260593.0,18
110260635.0,68
110260638.0,22
110260698.0,22
110260704.0,10
110260714.0,3
110260781.0,28
110260793.0,48
110260821.0,63
110260893.0,69
110260912.0,15
110260942.0,2
110260951.0,62
110261041.0,131
110261070.0,139
110261087.0,32
110261108.0,26
110261126.0,60
110261131.0,34
110261135.0,61
110261152.0,26
110261155.0,2
110261157.0,15
110261200.0,14
110261245.0,26
110261271.0,18
110261294.0,26
110261295.0,37
110261405.0,22
110261408.0,0
110261409.0,2
110261507.0,13
110261547.0,33
110261717.0,117
110261758.0,75
110261782.0,29
110261809.0,119
110261842.0,37
110261851.0,73
110261866.0,5
110261921.0,22
110261990.0,15
110261992.0,18
110262004.0,41
110262012.0,46
110262030.0,2
110262077.0,22
110262088.0,108
110262114.0,121
110262148.0,145
110262176.0,76
110262177.0,76
110262180.0,22
110262205.0,14
110262214.0,146
110262292.0,66
110262324.0,12
110252049.0,84
110152015.0,0
110252050.0,119
110252072.0,69
110252077.0,13
110252094.0,147
110252173.0,48
110252178.0,148
110250089.0,128
110250172.0,69
110250266.0,15
110250272.0,13
110250452.0,61
110250456.0,14
110250499.0,112
110250590.0,70
110250633.0,14
110250669.0,92
110250687.0,92
110250690.0,15
110250692.0,22
110250708.0,26
110250747.0,139
110250751.0,5
110250789.0,149
110250805.0,12
110250836.0,126
110250838.0,22
110250843.0,28
110250855.0,15
110250863.0,72
110250868.0,150
110250871.0,22
110250893.0,37
110250902.0,11
110250979.0,121
110250989.0,86
110250990.0,29
110250993.0,31
110250995.0,22
110250997.0,61
110251012.0,129
110251031.0,23
110251036.0,148
110251040.0,51
110251061.0,61
110251065.0,22
110251086.0,56
110251093.0,69
110251095.0,2
110251097.0,108
110251121.0,32
110251130.0,83
110251158.0,60
110251167.0,18
110251172.0,18
110251178.0,151
110251190.0,152
110251224.0,153
110251230.0,2
110251252.0,3
110251264.0,41
110251268.0,15
110251287.0,85
110251302.0,36
110251307.0,22
110251317.0,22
110251339.0,63
110251344.0,142
110251345.0,78
110251357.0,42
110251361.0,115
110251367.0,78
110251393.0,28
110251442.0,15
110251443.0,48
110251444.0,72
110251454.0,68
110251487.0,154
110251493.0,92
110251512.0,104
110251519.0,110
110251552.0,10
110251561.0,45
110251613.0,85
110251634.0,108
110251677.0,116
110251691.0,37
110251693.0,15
110251697.0,14
110251698.0,72
110251756.0,72
110251759.0,123
110251782.0,15
110251829.0,51
110251867.0,155
110251868.0,27
110251887.0,92
110251965.0,108
110251973.0,29
110251994.0,37
110252009.0,22
110242253.0,32
110242264.0,36
110242337.0,137
110242358.0,16
110248002.0,14
110248041.0,14
110240076.0,22
110240171.0,22
110240209.0,116
110240228.0,14
110240238.0,56
110240336.0,15
110240346.0,122
110240375.0,15
110240381.0,5
110240411.0,60
110240422.0,81
110240440.0,122
110240457.0,68
110240471.0,122
110240553.0,122
110240656.0,13
110240668.0,140
110240674.0,148
110240684.0,38
110240689.0,108
110240724.0,103
110240734.0,16
110240740.0,20
110240746.0,47
110240787.0,15
110240822.0,47
110240824.0,3
110240848.0,22
110240855.0,32
110240872.0,15
110240933.0,15
110240958.0,122
110241016.0,59
110241176.0,49
110241178.0,15
110241179.0,17
110241185.0,156
110241201.0,56
110241207.0,157
110241226.0,14
110241227.0,27
110241234.0,14
110241247.0,29
110241263.0,92
110241301.0,92
110241312.0,42
110241320.0,3
110241344.0,15
110241354.0,22
110241369.0,22
110241380.0,24
110241407.0,2
110241418.0,158
110241431.0,70
110241466.0,70
110241502.0,62
110241612.0,2
110241618.0,121
110241637.0,32
110241643.0,22
110241677.0,29
110241691.0,14
110241735.0,15
110241759.0,86
110241765.0,127
110241822.0,128
110241836.0,30
110241841.0,5
110241866.0,37
110241883.0,122
110241898.0,92
110241902.0,0
110241907.0,21
110241908.0,22
110241918.0,76
110241964.0,18
110241985.0,51
110242035.0,23
110242101.0,88
110242109.0,59
110242142.0,103
110242168.0,86
110242169.0,74
110242191.0,33
110242220.0,22
110242222.0,74
110242228.0,137
110230009.0,70
110230037.0,123
110230043.0,53
110230242.0,22
110230249.0,45
110230331.0,15
110230354.0,87
110230358.0,22
110230363.0,22
110230440.0,159
110230484.0,150
110230492.0,69
110230512.0,34
110230513.0,18
110230577.0,2
110230603.0,10
110230627.0,1
110230645.0,37
110230650.0,22
110230677.0,53
110230772.0,119
110230787.0,30
110230791.0,21
110230811.0,38
110230839.0,3
110230840.0,22
110230946.0,92
110230997.0,13
110231074.0,2
110231077.0,96
110231080.0,32
110231107.0,10
110231115.0,23
110231138.0,66
110231145.0,83
110231159.0,86
110231176.0,14
110231196.0,32
110231238.0,160
110231250.0,0
110231251.0,61
110231287.0,2
110231333.0,61
110231374.0,70
110231387.0,62
110231398.0,48
110231424.0,86
110231426.0,76
110231433.0,66
110231449.0,26
110231462.0,9
110231479.0,30
110231525.0,22
110231596.0,108
110231600.0,59
110231612.0,14
110231621.0,44
110231718.0,90
110231745.0,37
110231750.0,159
110231767.0,14
110231779.0,93
110231798.0,63
110231808.0,160
110231904.0,52
110231916.0,59
110231946.0,23
110231965.0,121
110238009.0,14
110238018.0,14
110238025.0,14
110221216.0,14
110182265.0,15
110221100.0,37
110221115.0,14
110221155.0,14
110221171.0,15
110221177.0,26
110221182.0,38
110212475.0,90
110221322.0,72
110221339.0,10
110221340.0,53
110221342.0,161
110221344.0,48
110221422.0,162
110221487.0,15
110221496.0,62
110221516.0,59
110221569.0,3
110221617.0,22
110221671.0,61
110221679.0,22
110221682.0,53
110221793.0,18
110221859.0,103
110221862.0,36
110221935.0,26
110222054.0,26
110222082.0,33
110222099.0,85
110222136.0,81
110222139.0,30
110222172.0,14
110222193.0,9
110222206.0,22
110222279.0,68
110222304.0,37
110222332.0,37
110222345.0,30
110220029.0,163
110220043.0,20
110220131.0,103
110220296.0,57
110220317.0,164
110220328.0,48
110220396.0,134
110220543.0,15
110220652.0,59
110220731.0,62
110220757.0,22
110220763.0,22
110220765.0,22
110220779.0,21
110220849.0,31
110220870.0,26
110220881.0,147
110220912.0,45
110220943.0,103
110220972.0,26
110220995.0,60
110221051.0,165
110221064.0,60
110221084.0,22
110221085.0,44
110211461.0,65
110221239.0,33
110221253.0,26
110211526.0,94
110211530.0,37
110211531.0,20
110211532.0,37
110211556.0,61
110211564.0,112
110211616.0,3
110211651.0,22
110211713.0,86
110211760.0,166
110211763.0,86
110211766.0,3
110211779.0,119
110211805.0,22
110211819.0,37
110211825.0,131
110211886.0,167
110211902.0,47
110211903.0,22
110211968.0,92
110211987.0,22
110212019.0,69
110212027.0,60
110212081.0,0
110212093.0,68
110212195.0,22
110212203.0,73
110212213.0,3
110212217.0,26
110212243.0,141
110212328.0,49
110212332.0,12
110212369.0,14
110212380.0,87
110212390.0,31
110212471.0,68
110210044.0,33
110210053.0,59
110210067.0,12
110210087.0,15
110210130.0,103
110210186.0,59
110210270.0,11
110210304.0,68
110210348.0,150
110210415.0,30
110210443.0,40
110210462.0,87
110210471.0,14
110210476.0,98
110210494.0,26
110210507.0,60
110210512.0,41
110210547.0,2
110210581.0,81
110210652.0,14
110210684.0,117
110210719.0,59
110210722.0,30
110210749.0,32
110210768.0,87
110210786.0,22
110210802.0,150
110210821.0,15
110210866.0,15
110210878.0,13
110210915.0,78
110210926.0,37
110210971.0,12
110210991.0,73
110211051.0,140
110211067.0,21
110211092.0,14
110211102.0,12
110211117.0,22
110211119.0,28
110211145.0,23
110211156.0,29
110211173.0,110
110211217.0,2
110211220.0,61
110211223.0,66
110211243.0,86
110211270.0,49
110211276.0,94
110211296.0,37
110211348.0,14
110211366.0,95
110211370.0,0
110211383.0,15
110211435.0,116
110211452.0,83
110211460.0,2
110212495.0,42
110212502.0,24
110212504.0,2
110212629.0,99
110218039.0,14
110201028.0,22
110181413.0,92
110181317.0,92
110201032.0,47
110201043.0,30
110201061.0,110
110201066.0,139
110201095.0,14
110201109.0,85
110201146.0,18
110201151.0,108
110201198.0,67
110201208.0,22
110201286.0,85
110201318.0,81
110201359.0,22
110201378.0,81
110201384.0,131
110201408.0,2
110201412.0,2
110201425.0,65
110201446.0,122
110201451.0,13
110201480.0,55
110201532.0,143
110201535.0,11
110201551.0,14
110201581.0,53
110201631.0,32
110201680.0,73
110201692.0,34
110201708.0,20
110201711.0,70
110201725.0,17
110201733.0,151
110201747.0,22
110201750.0,87
110201788.0,81
110201862.0,42
110201872.0,19
110201891.0,2
110201945.0,2
110201990.0,16
110202070.0,77
110202096.0,6
110202100.0,0
110202125.0,70
110202143.0,3
110202166.0,70
110202182.0,2
110202311.0,10
110202391.0,72
110202410.0,94
110202434.0,71
110202463.0,44
110202474.0,69
110202483.0,119
110202533.0,59
110202552.0,84
110192255.0,94
110200007.0,37
110200046.0,37
110200308.0,113
110200328.0,42
110200397.0,81
110200436.0,160
110200486.0,37
110200531.0,162
110200532.0,22
110200553.0,66
110200570.0,42
110200580.0,14
110200581.0,24
110200595.0,32
110200600.0,168
110200610.0,15
110200652.0,42
110200670.0,22
110200714.0,37
110200728.0,18
110200800.0,37
110200810.0,14
110200851.0,14
110200976.0,55
110200988.0,169
110201008.0,37
110201019.0,5
110192328.0,15
110192367.0,29
110200000000.0,81
110198029.0,14
110192269.0,1
110192295.0,7
110192296.0,2
110192305.0,34
110182267.0,15
110190090.0,81
110190134.0,22
110190203.0,53
110190249.0,24
110190254.0,14
110190344.0,69
110190394.0,146
110190418.0,14
110190432.0,32
110190443.0,61
110190449.0,19
110190480.0,14
110190481.0,47
110190485.0,134
110190551.0,14
110190619.0,90
110190626.0,15
110190633.0,22
110190652.0,14
110190678.0,128
110190700.0,90
110190710.0,76
110190717.0,81
110190762.0,108
110190858.0,15
110190871.0,125
110190875.0,19
110190908.0,56
110190909.0,49
110190942.0,61
110190950.0,67
110190963.0,4
110190978.0,15
110190979.0,59
110190998.0,61
110191027.0,58
110191040.0,92
110191098.0,42
110191145.0,12
110191164.0,58
110191223.0,69
110191233.0,170
110191247.0,57
110191259.0,78
110191267.0,18
110191284.0,32
110191309.0,57
110191328.0,18
110191353.0,86
110191354.0,15
110191357.0,38
110191370.0,30
110191390.0,69
110191404.0,2
110191448.0,68
110191452.0,129
110191483.0,14
110191500.0,70
110191509.0,66
110191510.0,30
110191599.0,139
110191628.0,58
110191634.0,15
110191666.0,48
110191677.0,18
110191693.0,22
110191694.0,33
110191750.0,123
110191773.0,14
110191777.0,3
110191829.0,21
110191835.0,61
110191836.0,108
110191848.0,98
110191938.0,59
110191949.0,15
110191971.0,3
110192005.0,93
110192021.0,14
110192028.0,0
110192058.0,77
110192079.0,94
110192090.0,171
110192096.0,15
110192114.0,84
110192116.0,84
110192117.0,84
110192130.0,26
110192146.0,22
110192150.0,23
110192157.0,72
110192246.0,84
110180665.0,14
110170638.0,12
110180686.0,22
110180699.0,172
110180703.0,6
110180737.0,84
110180749.0,87
110180758.0,5
110180783.0,2
110180785.0,22
110180786.0,12
110180789.0,20
110180801.0,173
110180845.0,22
110180936.0,76
110180959.0,52
110180998.0,64
110181003.0,13
110181019.0,2
110181050.0,116
110181054.0,131
110181127.0,26
110181129.0,26
110181194.0,42
110181204.0,15
110181231.0,84
110181232.0,160
110181236.0,22
110181240.0,86
110181266.0,103
110181268.0,61
110181293.0,37
110181311.0,85
110181313.0,42
110181324.0,24
110181339.0,119
110181360.0,13
110181361.0,32
110181362.0,119
110181369.0,2
110181386.0,61
110181390.0,40
110181391.0,15
110181405.0,37
110181407.0,59
110181457.0,62
110181508.0,18
110181533.0,22
110180061.0,92
110180167.0,37
110180171.0,2
110180202.0,83
110180320.0,29
110180344.0,61
110180353.0,26
110180366.0,66
110180400.0,18
110180416.0,15
110180419.0,108
110180434.0,24
110180471.0,23
110180494.0,65
110180501.0,31
110180515.0,106
110180533.0,26
110180538.0,32
110180559.0,6
110180617.0,24
110180632.0,37
110180647.0,37
110180648.0,13
110180652.0,48
110180658.0,26
110181568.0,12
110181571.0,32
110181578.0,2
110181629.0,37
110181635.0,33
110181643.0,62
110181675.0,117
110181686.0,1
110181724.0,13
110181731.0,28
110181737.0,66
110181776.0,18
110181790.0,84
110181815.0,3
110181832.0,3
110181901.0,14
110181902.0,30
110181935.0,116
110181958.0,59
110181979.0,174
110181982.0,116
110181986.0,76
110182006.0,93
110182014.0,80
110182021.0,20
110182039.0,32
110182066.0,32
110182075.0,2
110182087.0,17
110182102.0,22
110182103.0,175
110182124.0,2
110182146.0,17
110182180.0,20
110182219.0,32
110182223.0,37
110182257.0,38
110182262.0,62
110182290.0,29
110182332.0,65
110182336.0,59
110182343.0,2
110170645.0,170
110170667.0,18
110170678.0,122
110170702.0,49
110170712.0,34
110170749.0,7
110170750.0,27
110170767.0,10
110170794.0,81
110170795.0,90
110170808.0,22
110170854.0,49
110170908.0,37
110170935.0,108
110170938.0,176
110170954.0,177
110170968.0,69
110170977.0,78
110170985.0,30
110170988.0,178
110170997.0,28
110171004.0,59
110171020.0,22
110171058.0,78
110171109.0,43
110171114.0,52
110171115.0,85
110171117.0,9
110171123.0,86
110171149.0,116
110171158.0,155
110171194.0,118
110171199.0,66
110171201.0,52
110171216.0,22
110171270.0,128
110171275.0,22
110171294.0,28
110171308.0,36
110171314.0,101
110171318.0,22
110171319.0,37
110171334.0,123
110171347.0,84
110171349.0,126
110171374.0,114
110171378.0,44
110171434.0,3
110171456.0,2
110171463.0,37
110171490.0,19
110171498.0,73
110171573.0,72
110171580.0,15
110171605.0,0
110171611.0,56
110171620.0,15
110171627.0,147
110171645.0,42
110171663.0,173
110171675.0,50
110171788.0,123
110171808.0,81
110171810.0,66
110171811.0,81
110171873.0,66
110171888.0,59
110170027.0,44
110170037.0,15
110170044.0,15
110170114.0,44
110170318.0,70
110170455.0,14
110170461.0,22
110170475.0,32
110170493.0,14
110170495.0,28
110170524.0,42
110170551.0,2
110170585.0,117
110170590.0,22
110170592.0,8
110170596.0,179
110170613.0,72
110170626.0,84
110170632.0,117
110160003.0,176
110160012.0,19
110160119.0,37
110160170.0,15
110160241.0,57
110160242.0,14
110160278.0,68
110160293.0,23
110160342.0,26
110160355.0,17
110160402.0,21
110160443.0,56
110160452.0,84
110160478.0,86
110160512.0,93
110160612.0,22
110160630.0,9
110160648.0,180
110160658.0,18
110160661.0,22
110160698.0,39
110160728.0,107
110160742.0,32
110160757.0,1
110160794.0,15
110160803.0,85
110160816.0,22
110160817.0,37
110160842.0,45
110160896.0,181
110160940.0,92
110160946.0,99
110160947.0,45
110160948.0,15
110160970.0,116
110161098.0,59
110161140.0,12
110161166.0,62
110161264.0,1
110161274.0,38
110161280.0,16
110161295.0,22
110161312.0,32
